country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","22-03-2026 13:00:00",22.7524,75.8872,SO2,14,19,18
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","22-03-2026 13:00:00",22.7524,75.8872,CO,15,46,34
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","22-03-2026 13:00:00",22.6780,75.8559,OZONE,4,10,7
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","22-03-2026 13:00:00",19.9775302,79.2337086,NO2,8,31,18
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","22-03-2026 13:00:00",20.918946,74.776388,PM2.5,29,133,65
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","22-03-2026 13:00:00",20.918946,74.776388,CO,6,82,18
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB","22-03-2026 13:00:00","19.2268427 ","73.0788456 ",SO2,5,45,19
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB","22-03-2026 13:00:00",19.710842,77.151824,PM10,15,102,41
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","22-03-2026 13:00:00",10.532400,76.215900,OZONE,30,31,30
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","22-03-2026 13:00:00",23.264759,77.381568,SO2,10,12,11
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","22-03-2026 13:00:00",23.233584,77.400574,NH3,5,6,6
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","22-03-2026 13:00:00",22.9682591,76.064118,PM2.5,13,52,32
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","22-03-2026 13:00:00",24.58434363,80.8549414,CO,16,32,22
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","22-03-2026 13:00:00",24.108970,82.645580,NO2,109,136,120
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","22-03-2026 13:00:00",23.1633321,75.800225,NH3,9,14,11
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","22-03-2026 13:00:00",23.1633321,75.800225,CO,13,67,24
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","22-03-2026 13:00:00",19.25292,73.142019,NH3,NA,NA,NA
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","22-03-2026 13:00:00",19.192056,72.9585188,NH3,3,5,3
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","22-03-2026 13:00:00",16.6870449,74.2505872,NO2,15,58,32
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","22-03-2026 13:00:00",16.6870449,74.2505872,NH3,3,4,4
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","22-03-2026 13:00:00",16.6870449,74.2505872,CO,13,38,23
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","22-03-2026 13:00:00",16.6870449,74.2505872,OZONE,9,68,38
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","22-03-2026 13:00:00",16.7143745,74.2426398,SO2,1,8,4
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","22-03-2026 13:00:00",16.7143745,74.2426398,OZONE,2,64,26
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","22-03-2026 13:00:00",18.39963,76.57452,PM10,61,83,72
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","22-03-2026 13:00:00",18.39963,76.57452,NH3,3,17,6
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","22-03-2026 13:00:00",21.143383,79.048912,CO,9,38,27
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","22-03-2026 13:00:00",19.173852,77.296291,PM10,39,88,56
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","22-03-2026 13:00:00",20.0073285,73.7762427,SO2,1,32,6
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","22-03-2026 13:00:00",20.0073285,73.7762427,OZONE,9,29,29
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","22-03-2026 13:00:00",20.021503,73.813844,SO2,18,94,28
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","22-03-2026 13:00:00",19.950220,73.731480,PM2.5,24,92,63
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","22-03-2026 13:00:00",19.950220,73.731480,SO2,4,20,11
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","22-03-2026 13:00:00",19.9591346,73.7788008,PM10,51,127,77
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","22-03-2026 13:00:00",19.9591346,73.7788008,CO,8,64,29
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","22-03-2026 13:00:00",19.090337,73.014232,PM2.5,45,94,70
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","22-03-2026 13:00:00",19.0575752,73.0151367,PM2.5,41,88,63
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","22-03-2026 13:00:00",19.0575752,73.0151367,CO,3,76,26
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","22-03-2026 13:00:00",19.02579,73.10297,PM2.5,105,301,217
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","22-03-2026 13:00:00",19.02579,73.10297,SO2,4,20,10
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","22-03-2026 13:00:00",19.02579,73.10297,OZONE,1,43,29
